id,category,field,answer_type
672572ba1b7caf96dfa80324,Biology/Medicine,遺伝,multipleChoice
67257fe9be53ed439b973ff9,Biology/Medicine,遺伝学,multipleChoice
67258c4124b290d28a9f8abe,Biology/Medicine,遺伝学,multipleChoice
6725b1b58255543498bdcbd1,Biology/Medicine,神経科学、遺伝学,multipleChoice
6725c1e0eac3991069717fda,Biology/Medicine,生態学、数理生物学,exactMatch
6725c3719aac82ce9cf99f23,Biology/Medicine,医学、解剖学、リウマチ学,multipleChoice
67264a55cae736a4a682949a,Biology/Medicine,疫学,multipleChoice
67267e44d47e5c6744def124,Biology/Medicine,動物行動学、保全生物学,exactMatch
67267eb650fff4488ec97075,Biology/Medicine,動物行動学、保全生物学,exactMatch
6726829153c95dcb361fb495,Biology/Medicine,動物行動学、保全生物学,exactMatch
672b2749f64de603265f9fc4,Biology/Medicine,構造生物学、タンパク質化学,multipleChoice
672bb0068162815b97a47ed2,Biology/Medicine,神経科学,exactMatch
672bb2605a3e88050ba2cef8,Biology/Medicine,解剖学、呼吸器学、小児科学,multipleChoice
672bca9fab085c84b90e223d,Biology/Medicine,構造生物学、タンパク質化学,multipleChoice
672ec55453f431bf8d3dc928,Biology/Medicine,神経科学,exactMatch
672eff1c72cfb81d78f82cdb,Biology/Medicine,免疫学、消化器学、皮膚科学,multipleChoice
672f0ac02ccf8890167533ec,Biology/Medicine,免疫学、神経学、解剖学,multipleChoice
672f585f42ac7ca22c451066,Biology/Medicine,神経科学、病理学,multipleChoice
672ff71e724ca22f42c0ff85,Biology/Medicine,免疫学、造血学、分子生物学,multipleChoice
6730d8d2f51df13db2f61050,Biology/Medicine,疫学、感染症学,multipleChoice
67315c7e7fcf9ea998467bd6,Biology/Medicine,薬理学、救急医学,multipleChoice
6731ce1a5b596793cf7e6eac,Biology/Medicine,神経学、病理学,exactMatch
6731fa3bb08cf72258a21348,Biology/Medicine,分子生物学、遺伝学,multipleChoice
67335820c7d8c66591e6dfc7,Biology/Medicine,分子生物学、植物生理学,multipleChoice
6734b4befaf4e6eb454c1c92,Biology/Medicine,分類学、昆虫学,exactMatch
6734b7eb13b86f319a8eca97,Biology/Medicine,分類学,exactMatch
6734b98afaf4e6eb454c1c9d,Biology/Medicine,分類学,exactMatch
67350775c4454316b9ed7d67,Biology/Medicine,分類学,exactMatch
67350ec69077b07d4e32c17a,Biology/Medicine,分類学,exactMatch
673511ca392d03ca70384d19,Biology/Medicine,疫学、分類学,exactMatch
67351552d450b51bdecfb997,Biology/Medicine,分類学、昆虫学,exactMatch
67351d7729ebafdd5e74c3c0,Biology/Medicine,循環器学、獣医学,multipleChoice
673523f85a2fa2eb62ee48b4,Biology/Medicine,生態学、分類学,exactMatch
673526bb5a2fa2eb62ee48c1,Biology/Medicine,分類学、海洋生物学,exactMatch
67352c39a52dd47230de9a2b,Biology/Medicine,プロテオミクス、質量分析,multipleChoice
67a47bc3957a497a8448ac2f,Biology/Medicine,血栓症学、免疫学、臨床医学,exactMatch
6735f8858d3f50a33ee9d52e,Biology/Medicine,心電図学、循環器学,exactMatch
67361668dba36cc0d595f420,Biology/Medicine,分子生物学、遺伝学、共生生物学,exactMatch
67366bc5b5eda7e01fa935c6,Biology/Medicine,腫瘍学、薬学,multipleChoice
6736a9b0b949d548db8da965,Biology/Medicine,神経科学、病態生理学,multipleChoice
6736bf617cb0499c96e427da,Biology/Medicine,消化器学、内視鏡学、外傷学,multipleChoice
6736c2e82db9d8cc7cd8e607,Biology/Medicine,皮膚科学、感染症学,multipleChoice
6737006d3f0517b6e8a60733,Biology/Medicine,臨床医学、病理学,multipleChoice
6737022fa283793ef57494a3,Biology/Medicine,菌類学,exactMatch
673710799f4e09ce7f83d562,Biology/Medicine,生理学、臨床医学,exactMatch
67371fc1d4a812e865edf21c,Biology/Medicine,遺伝,exactMatch
67372744600c9c0daa5d8f3f,Biology/Medicine,聴覚科学、神経科学,multipleChoice
67372d4af4721666334a8535,Biology/Medicine,生物物理学、脂質化学,exactMatch
67372e09a90747ed09962582,Biology/Medicine,薬物療法、臨床薬学、小児医学,exactMatch
67375e6f8b1cc52c211f95ce,Biology/Medicine,分子生物学、遺伝学,exactMatch
6737697dedff89681fe75582,Biology/Medicine,代謝工学、微生物学,exactMatch
673784c950c4b58b2154e4ef,Biology/Medicine,神経学、薬理学、眼科学,multipleChoice
6737883a270e3f4ddee77b7e,Biology/Medicine,免疫学、細胞生物学,multipleChoice
673799cf4d349e2ed66792d2,Biology/Medicine,薬物動態学、放射性医薬品,exactMatch
67379dd995d9299b8ac8439c,Biology/Medicine,遺伝学、バイオインフォマティクス,multipleChoice
6737c784312c74381365c1c7,Biology/Medicine,神経科学、計算神経科学,exactMatch
67383288f2df805520bc86b5,Biology/Medicine,遺伝学、進化生物学,multipleChoice
6738373cf2df805520bc86ce,Biology/Medicine,遺伝学、進化生物学,multipleChoice
6738df8c201a2bd66499797a,Biology/Medicine,遺伝学、皮膚科学,multipleChoice
6739021d974c4bef850f1767,Biology/Medicine,ネットワーク生物学,exactMatch
6739114c41c297471963ef95,Biology/Medicine,ネットワーク生物学,exactMatch
67393de74954110962f03245,Biology/Medicine,生態学,multipleChoice
67396490173834c134fbaceb,Biology/Medicine,腫瘍学、免疫学、薬理学,multipleChoice
673966c85558387c37dd7b7d,Biology/Medicine,神経科学、遺伝学、薬理学,multipleChoice
67396c5bbb01e9373d18968e,Biology/Medicine,分子生物学、プロテオミクス,exactMatch
6739f5ede8b91dc9dac17cd9,Biology/Medicine,細胞生物学、免疫学,exactMatch
673a5f9b329d98c7d4b69d5f,Biology/Medicine,分子生物学、遺伝学,multipleChoice
673a6a6c4c465c371379b670,Biology/Medicine,生化学、分子生物学,multipleChoice
673a8c2e4e2e35b51a27fafd,Biology/Medicine,微生物学、遺伝学,multipleChoice
673abcf453a538174c41d5c6,Biology/Medicine,感染症学、消化器学、微生物学,multipleChoice
673ad00b4ff8ec86c1487ecd,Biology/Medicine,分子生物学、遺伝学,exactMatch
673ae99a3022b9e17f89d1b6,Biology/Medicine,放射線生物学、医用物理学,exactMatch
673af092fa64168165769f1e,Biology/Medicine,遺伝学、代謝生理学,multipleChoice
673b6ca1a646afb63047219f,Biology/Medicine,神経解剖学、神経学,multipleChoice
673bc4f8c8e9e64a5128f2b4,Biology/Medicine,消化器学、感染症学、放射線医学,multipleChoice
673cd271376ca269b5ae8e65,Biology/Medicine,微生物学,exactMatch
673cd3d23bf58b7313fdcfef,Biology/Medicine,歯科医学,exactMatch
67492f85d2aa56dfc01ee6d7,Biology/Medicine,遺伝学,exactMatch
675b84caa03d8b4e391dcc88,Biology/Medicine,遺伝学、分子生物学,multipleChoice
675f78278896e41ae7eb29da,Biology/Medicine,遺伝、分子生物学,exactMatch
6766662d37a605e5d7cb9ee8,Biology/Medicine,外科学,multipleChoice
67666a593e38774fc651f9f3,Biology/Medicine,救急医学、外傷学,multipleChoice
67672352c393c4ff629cb820,Biology/Medicine,神経科学、嗅覚生理学,multipleChoice
676727c0c393c4ff629cb82b,Biology/Medicine,神経科学,multipleChoice
6767969869b88c321c96665a,Biology/Medicine,神経科学,multipleChoice
676ec0aec55ebb76b35c2acb,Biology/Medicine,病理学、腎臓学,exactMatch
6774abe2c935e3922327ff5e,Biology/Medicine,神経科学,multipleChoice
6775b1ab76b69969709e80a7,Biology/Medicine,遺伝学、量子生物学,exactMatch
6777764d6b3f27cf12b17555,Biology/Medicine,神経科学、精神薬理学,multipleChoice
6779ae1580fdd61994c0c14e,Biology/Medicine,神経科学,multipleChoice
677c1cf633409bfdbb11942d,Biology/Medicine,神経科学,multipleChoice
6781903d382cfca83d01b77f,Biology/Medicine,生物物理学、抗体工学,exactMatch
6782d9482eeb133480ec3268,Biology/Medicine,循環器学、栄養学,multipleChoice
672a4e1a302a8fb5c07434bd,Biology/Medicine,疫学、数理生物学,exactMatch
672a460edfaab7cdbc587e08,Biology/Medicine,,exactMatch
66e8ae613aa94517d4573b33,Chemistry,物理化学、分析化学,exactMatch
66ea63837c49faf4e570535e,Chemistry,物理化学,exactMatch
66ea814c5544860edb5aa9fa,Chemistry,物理化学,exactMatch
66ec5c9bf633b774fa320b36,Chemistry,物理化学,exactMatch
66ecddac93c4bf17acb6c106,Chemistry,物理化学,exactMatch
66f402add1c77d20ca3338ef,Chemistry,無機化学,exactMatch
66f87ab781a069162c8e7cd2,Chemistry,有機化学,exactMatch
66fc564eae059175d7cc3244,Chemistry,無機化学,exactMatch
66fc57b2efe6ee63db94967a,Chemistry,有機化学,exactMatch
66fc5b54ffa390c4af01820f,Chemistry,有機化学,exactMatch
66fc5e8f98a7264ef58309b9,Chemistry,有機化学,exactMatch
66fcbff58d68a0bf3cafb696,Chemistry,物理化学,multipleChoice
66fd89bd8c7969267538ba86,Chemistry,無機化学,exactMatch
66fdbcc4127bbd403ef13582,Chemistry,有機化学,multipleChoice
66fde7f40b21f205c121acab,Chemistry,放射化学,exactMatch
66fe16f4762ab58b937863b8,Chemistry,物理化学、分析化学,multipleChoice
66fe817115bdbb176f2e3bbd,Chemistry,分析化学,multipleChoice
66fe97540fe93ab7e9405c9b,Chemistry,有機化学、分析化学,exactMatch
66fe998c6a6869f258841e99,Chemistry,有機化学,multipleChoice
66feaaa369901fcf62a010dc,Chemistry,有機化学,exactMatch
66fec7825e6051260840e060,Chemistry,無機化学,exactMatch
66fecbff69d5712b5401553e,Chemistry,物理化学,exactMatch
66ff0a666dc4b2ab76a19db9,Chemistry,物理化学,exactMatch
66ff35926045e9e64bbc5720,Chemistry,物理化学,exactMatch
67001b2537deff035b73927b,Chemistry,無機化学,exactMatch
6700497e7c6e32185d473d3e,Chemistry,物理化学,exactMatch
670064edbeb5458b701e58b9,Chemistry,物理化学,exactMatch
670079cb5587080e1cf67dce,Chemistry,物理化学,exactMatch
67008a05ad0fee7d7b4efb3c,Chemistry,物理化学,exactMatch
67008bcea2dd0155efb53f1c,Chemistry,物理化学,exactMatch
67008f2afc2c0a4040f1d353,Chemistry,物理化学、分析化学,exactMatch
6700a5f67899925724a8fa81,Chemistry,有機化学,exactMatch
6700c57848d1e47d3d2f74c6,Chemistry,分析化学,multipleChoice
6702731e2e96c956d9863f14,Chemistry,有機化学,exactMatch
67065070b3df24f51a3e2914,Chemistry,有機化学,exactMatch
6707791ed9cad1c3863ce734,Chemistry,分析化学,multipleChoice
670872c2f1b4c3641356feb0,Chemistry,有機化学,exactMatch
67087a6a972755fe392d782e,Chemistry,有機化学,exactMatch
670880520ed68fbdc467064e,Chemistry,有機化学,exactMatch
67089c013b511a575fc306de,Chemistry,物理化学,multipleChoice
67090fa5356700b5af622ae8,Chemistry,物理化学,exactMatch
67093e6ace7cd85981783949,Chemistry,物理化学,exactMatch
670980821053a19619c30869,Chemistry,有機化学,exactMatch
670b2be8daac77037b0e67ba,Chemistry,有機化学,exactMatch
670b9646e9662f03066275a7,Chemistry,有機化学,exactMatch
670c23a63dac8d8a9563c206,Chemistry,有機化学,exactMatch
670c2a003aa4e3c3bc4aae8e,Chemistry,有機化学,exactMatch
670e76dbfb3b4f650fe86113,Chemistry,物理化学,multipleChoice
670ed43a812a31dfae9bf344,Chemistry,有機化学,exactMatch
670edc9dbddc0cfe673272c8,Chemistry,無機化学、有機化学,multipleChoice
670f2b7eeab97e29672ae77f,Chemistry,無機化学、分析化学,multipleChoice
6711410d39fb87be5f2f165d,Chemistry,有機化学,multipleChoice
67114acc95aeb4d1c92426a5,Chemistry,有機化学,exactMatch
6712cb17bd5e662205bd00c0,Chemistry,有機化学,exactMatch
6712d9d097b88a1cdb76c51e,Chemistry,有機化学,exactMatch
6713a3e61e0e03ffe2253dcd,Chemistry,有機化学,exactMatch
6713a4c60223609143188d32,Chemistry,有機化学,exactMatch
6713a7d01e0e03ffe2253dd0,Chemistry,有機化学,exactMatch
6713b3ddffe8069e1f029185,Chemistry,有機化学,exactMatch
67142e7e7da71e9cbf55a7f9,Chemistry,有機化学,exactMatch
671433e3e58648db5273e310,Chemistry,生化学,multipleChoice
67151b015fc8ee8feaa3538c,Chemistry,有機化学,exactMatch
6715306c8f2d6bdedc0547ee,Chemistry,有機化学,exactMatch
671559d991aabe49ee46ddb2,Chemistry,有機化学,exactMatch
6715a3ff81c3e7e7c65b2e0c,Chemistry,有機化学,exactMatch
6715bb667faaf2a75fbb0df6,Chemistry,有機化学,exactMatch
6716aa268f636721baad8695,Chemistry,有機化学,exactMatch
6716f035bab94116769c0082,Chemistry,無機化学,exactMatch
671808958b88f01935b5825a,Chemistry,有機化学,multipleChoice
67182659782f2aff686eab73,Chemistry,結晶学,multipleChoice
671858f2dadfd75c1a4b430f,Chemistry,有機化学,exactMatch
6718de3228445eada31e727f,Chemistry,有機化学,multipleChoice
6719c431d5ad96a75c350fa5,Chemistry,有機化学,exactMatch
671a779a0dd354b2ced21608,Chemistry,物理化学,multipleChoice
671aaa82786568f1e1c39e88,Chemistry,有機化学,exactMatch
671af1baed3d54e87368bca2,Chemistry,有機化学,exactMatch
671b0951bbaaf02d2647783f,Chemistry,有機化学、生化学,exactMatch
671ba17047e34cf4ed747b2c,Chemistry,有機化学,exactMatch
671bbe5a85b315d9f07698a9,Chemistry,有機化学,exactMatch
671bc0c855449c636f4bbd36,Chemistry,物理化学,multipleChoice
671bf02518de98fe736cc1b5,Chemistry,物理化学,exactMatch
671c0ccd29d77939ea7f3bd4,Chemistry,物理化学,exactMatch
671c0d6f66154e5cf55994de,Chemistry,物理化学,multipleChoice
671c4c1a795af69402ddc414,Chemistry,無機化学,multipleChoice
671cc53cd99f8e01283e9a89,Chemistry,有機化学,exactMatch
671d91bcad7fb0793a0e93bd,Chemistry,生化学,multipleChoice
671d999f18a4da3122fd2118,Chemistry,有機化学,exactMatch
671d9e9d29e7fde7166e474d,Chemistry,生化学,multipleChoice
671db218fe1146e348ef1266,Chemistry,有機化学,exactMatch
671dba3e5102c27a58a6c501,Chemistry,物理化学,multipleChoice
671e4ade104e72d40d15ae51,Chemistry,物理化学、分析化学,exactMatch
671e8c73745919354c759204,Chemistry,有機化学,exactMatch
671e8d8879b410d671a7d702,Chemistry,有機化学,exactMatch
671e942d203983a0a37a90b1,Chemistry,無機化学,multipleChoice
671ee4d26edc2afd69958953,Chemistry,無機化学,multipleChoice
671f2870e38f776acdad8a93,Chemistry,有機化学,multipleChoice
671f33cb75523fe63c0a8b60,Chemistry,無機化学,multipleChoice
671fa21cbaffee5d2f2acac0,Chemistry,有機化学,exactMatch
671fb909298c0d11670fc56b,Chemistry,無機化学,exactMatch
672003491d32fc99e5c48d25,Chemistry,有機化学,exactMatch
6720175f3e7f561778c0c66b,Chemistry,有機化学,exactMatch
672029348499a05383b5c883,Chemistry,有機化学,exactMatch
672033c66a78b6e2bfcc5f30,Chemistry,有機化学,exactMatch
6720cd0acf47ec0733864dd8,Chemistry,有機化学,multipleChoice
672235a01e36ca7369b8b157,Chemistry,物理化学,exactMatch
67228be893273f2ea4d39e36,Chemistry,有機化学,multipleChoice
6722a20c7c3fce9eed014fe3,Chemistry,有機化学,exactMatch
6722a52340918481038cda8e,Chemistry,有機化学、無機化学,multipleChoice
67230f05092b2c17f66c84aa,Chemistry,生化学,exactMatch
67232241f19eb2a69ee319fc,Chemistry,物理化学、生化学,exactMatch
6723a613f747d32c6b0b65dc,Chemistry,物理化学、材料化学,multipleChoice
6723b02aaf0a31f10468be11,Chemistry,有機化学,multipleChoice
6723b44b339572beba8f91a4,Chemistry,有機化学,multipleChoice
6723b94c339572beba8f91af,Chemistry,有機化学,exactMatch
6723c98b325b18c34f227615,Chemistry,有機化学,exactMatch
6723f4e0cd09615a3afc3d0d,Chemistry,物理化学,exactMatch
67250fde58b17ce5905f2cfe,Chemistry,有機化学,exactMatch
6725255ee6807ea2c8372c3c,Chemistry,分析化学、生化学,exactMatch
67252e6e825d7a6248383174,Chemistry,分析化学、生化学,exactMatch
67253a6aab5670ae51f28912,Chemistry,有機化学、分析化学,exactMatch
67253beb5a5d8bd389020394,Chemistry,有機化学,exactMatch
67253d7aac6dc24f8aafbfc1,Chemistry,有機化学,exactMatch
67253e40cff9fdccf85f3f08,Chemistry,有機化学,exactMatch
67253f2c13c1aec29d1f1849,Chemistry,有機化学,exactMatch
67254420046774791d0f1a2e,Chemistry,有機化学,exactMatch
672547a60eaf41df412479ef,Chemistry,有機化学,exactMatch
6725592b4ee96e5b68bb383b,Chemistry,有機化学,exactMatch
67255d0e51c2cc162e5b53e4,Chemistry,生化学,multipleChoice
67257157c16289d7e113915b,Chemistry,生化学,multipleChoice
6725b2ba569cf0c62da64cd1,Chemistry,有機化学、触媒化学,exactMatch
672a863bf37651ebc1a89222,Chemistry,有機化学,exactMatch
672ba16ae227dfbd739cfcc3,Chemistry,有機化学、生化学,multipleChoice
672c033ff576aed47449d75f,Chemistry,物理化学,multipleChoice
672c2ab86195c23913d66c90,Chemistry,無機化学,exactMatch
672cbcc9e9bdca604f9e0c18,Chemistry,物理化学,exactMatch
672d3b378c29cb8f2bac1f31,Chemistry,有機化学,exactMatch
672ecc6946f619ca9b0495c5,Chemistry,有機化学,exactMatch
6730f3c006cd33fe46ca2dfe,Chemistry,生化学,multipleChoice
6731432f45edd6d926b19c65,Chemistry,有機化学,exactMatch
6733fe294a614b25db9b204a,Chemistry,生化学、分析化学,multipleChoice
6735017deb50c7dd03fdc0b5,Chemistry,有機化学,multipleChoice
67351e0230dd1ec84db1005d,Chemistry,有機化学、生化学,exactMatch
673623f4975e3df10169bceb,Chemistry,有機化学、生化学,exactMatch
67367af29ba049ad64182820,Chemistry,有機化学,exactMatch
673681def5487e4de6e78e1e,Chemistry,有機化学,exactMatch
6736978208a8678136ad0b96,Chemistry,有機化学,exactMatch
6736acee69d6d88d06d3124a,Chemistry,有機化学,exactMatch
6736d8d1278519f8b18450a5,Chemistry,有機化学,exactMatch
6737321adadf045724637654,Chemistry,無機化学,multipleChoice
673736cea562fd298787764c,Chemistry,無機化学,multipleChoice
673a6dd875a0f3c9ce243dba,Chemistry,有機化学,exactMatch
673aa668db6e633fc982a576,Chemistry,有機化学,exactMatch
673ad4214ff8ec86c1487ed3,Chemistry,有機化学,
673cd3821cf7bd0b7cc91fe5,Chemistry,有機化学,exactMatch
67833c10f5a1ca415084accd,Chemistry,有機化学,exactMatch
671be6027aa97b5c9f77d90e,Chemistry,有機化学、化学情報学,exactMatch
67aa35520fe6cda9046f7f54,Chemistry,有機化学、生化学,exactMatch
66ffb3e3ab9ced47e903bbec,Chemistry,物理化学、化学情報学,exactMatch
6748bcd672242905a576615e,Chemistry,有機化学,exactMatch
66ffcf486c0e5bf5dcf91072,Chemistry,有機化学,exactMatch
672ca66099e1076f34973c1f,Chemistry,有機化学,exactMatch
6717ac23a5c8a6a9392b1b34,Chemistry,有機化学,exactMatch
6713afa11e0e03ffe2253dd4,Chemistry,有機化学、生化学、物理化学,exactMatch
671e7fd05cd705ffbd3faab7,Chemistry,物理化学、分析化学,exactMatch
66b91693d86bff9a12fc1f99,Computer Science/AI,暗号学,exactMatch
66e4cdec11c64a7e4051b2d9,Computer Science/AI,機械学習,multipleChoice
66e8784d70625d8c7700315a,Computer Science/AI,機械学習、深層学習,multipleChoice
66e8967ae99ca52dd4b94441,Computer Science/AI,機械学習、統計学,exactMatch
66e8b578d0c1f7390bad120c,Computer Science/AI,機械学習,multipleChoice
66e8ccd402beabf885334534,Computer Science/AI,機械学習,exactMatch
66e8d3ed713a83e8aeddc2f5,Computer Science/AI,複雑性理論、暗号学,multipleChoice
66e8e6c8f59e5564daf565bd,Computer Science/AI,計算理論,multipleChoice
66e907c51440516dd6ab54fb,Computer Science/AI,暗号学,exactMatch
66e91bc08dd8f00467e3d5d8,Computer Science/AI,形式言語とオートマトン,multipleChoice
66e932f00bd16d40d4bc4d81,Computer Science/AI,アルゴリズムとデータ構造,multipleChoice
66e93893a3326adf2da92ef0,Computer Science/AI,依存型理論、形式的検証、プログラミング言語,multipleChoice
66e942c180435ab1cb1ef049,Computer Science/AI,計算理論、機械学習,exactMatch
66e949664ea2c791558f8620,Computer Science/AI,ニューラルネットワーク、線形代数,multipleChoice
66e9560659cb31393efa7046,Computer Science/AI,計算理論,exactMatch
66e96946cde24c5e61925dc1,Computer Science/AI,強化学習,exactMatch
66ea2cc3c602e2b991ae8aba,Computer Science/AI,アルゴリズム、最適化,exactMatch
66ea387a7cb8e0fce662592b,Computer Science/AI,機械学習、幾何学的アルゴリズム,exactMatch
66ea3fb6e2dc97dd61195fe6,Computer Science/AI,機械学習、情報理論,multipleChoice
66eae565b2e7406d498f8cc9,Computer Science/AI,自然言語処理、機械学習,multipleChoice
66eaed13c47c4325f612ff48,Computer Science/AI,ネットワークセキュリティ、コンピュータネットワーク,exactMatch
66eaed874f8d520f598dbf11,Computer Science/AI,ロボティクス,multipleChoice
66eaf1f49c43656de6cf31f6,Computer Science/AI,ロボティクス,multipleChoice
66eb1ad641ef9e7d6011c3be,Computer Science/AI,プログラミング,exactMatch
66eb35e9e3d7202c68806272,Computer Science/AI,機械学習,multipleChoice
66eb3cfb2b3ac1255c97d92a,Computer Science/AI,確率的グラフィカルモデル、アルゴリズム,exactMatch
66eb894e6feeaea27b557782,Computer Science/AI,量子コンピューティング,multipleChoice
66eba0ac68e7d4b6c48bb022,Computer Science/AI,量子コンピューティング,multipleChoice
66ebb1e8709fbb756c1f7b74,Computer Science/AI,理論計算機科学、論理学,exactMatch
66ed458ed841eb51a985ca8d,Computer Science/AI,プログラミング,exactMatch
66ed93471cbe5da13351cd67,Computer Science/AI,プログラミング、暗号学,exactMatch
66ed97d1c2becb9452e4d7b4,Computer Science/AI,推薦システム、機械学習、線形代数,exactMatch
66edf49c46d28f04618d6498,Computer Science/AI,進化的アルゴリズム、最適化、計算理論,exactMatch
66ee8c598124ad52c77de7ee,Computer Science/AI,プログラミング,exactMatch
66eea759f76fda99cec44de6,Computer Science/AI,プログラミング,exactMatch
66eed8524a95bab59d824b95,Computer Science/AI,プログラミング,exactMatch
66eeea0187ec4a6a04092e78,Computer Science/AI,プログラミング,exactMatch
66eefc79e487aa1349195d5f,Computer Science/AI,プログラミング,exactMatch
66ef0afb2bfc879851eeb93f,Computer Science/AI,暗号学、情報理論、コンピュータビジョン,exactMatch
66ef12031fef83a322e4131f,Computer Science/AI,コンピュータアーキテクチャ、アルゴリズム、プログラミング,exactMatch
66ef7b50d3cdb68693dc3f5c,Computer Science/AI,コンピュータアーキテクチャ、暗号理論、アルゴリズム,exactMatch
66efe2bd21f9ff1dde1c4837,Computer Science/AI,コンピュータアーキテクチャ、プログラミング言語、アルゴリズム,exactMatch
66f0247d8777dcd82dba8253,Computer Science/AI,プログラミング,exactMatch
66f05d93454a69621ec1badc,Computer Science/AI,プログラミング、コンピュータグラフィックス,exactMatch
66f0bc36c6a29a8fa8010813,Computer Science/AI,プログラミング、データ分析,multipleChoice
66f0ce4bba6f1855fcaa5af3,Computer Science/AI,機械学習、強化学習,exactMatch
66f1058e1ce23c0620f1efd8,Computer Science/AI,データサイエンス、統計学,multipleChoice
66f1384dba7cd382e52dc0c6,Computer Science/AI,信号処理、数値計算,exactMatch
66f1ce25cd6a2b9d36fe8ea2,Computer Science/AI,コンピュータビジョン、幾何学的計算,multipleChoice
66f275c6e2a2b5d3594eae87,Computer Science/AI,コンピュータビジョン、プログラミング、計算機アーキテクチャ,exactMatch
66f28a89f1256af80477e15d,Computer Science/AI,プログラミング、計算機アーキテクチャ,exactMatch
66f3c52f6d142335350bb6e5,Computer Science/AI,セルオートマトン、アルゴリズム,exactMatch
66f4491ee406283b486f0f51,Computer Science/AI,データベース,exactMatch
66f4aa5df382ae9214c8dc9b,Computer Science/AI,プログラミング,exactMatch
66f5f12b7d734fba2ce800d6,Computer Science/AI,分散・並列計算,exactMatch
66f6d6bb851e7fd5e8e5e5eb,Computer Science/AI,計算複雑性理論、グラフ理論,exactMatch
66f760ebf206a49e129c7ed9,Computer Science/AI,計算複雑性理論,multipleChoice
66f788502fd8c4ffcf2ab3fa,Computer Science/AI,ベイズ統計モデリング,multipleChoice
66f79e7259706e88d28a23b5,Computer Science/AI,エソテリックプログラミング言語、プログラミング,multipleChoice
66f820bb7ea359a842b73398,Computer Science/AI,計算幾何学、コンピュータグラフィックス,exactMatch
66f864c8f7c10f2d2ba396df,Computer Science/AI,コンピュータビジョン、ロボティクス,multipleChoice
66fa0dffda3403394e6b9996,Computer Science/AI,機械学習、深層学習、ハードウェア最適化,multipleChoice
66fb60f0fce3673bfc606f35,Computer Science/AI,サイバーセキュリティ 生体認証 暗号技術,multipleChoice
66fbc8ca51f7e5e714c6c4b1,Computer Science/AI,アルゴリズム ゲーム理論 人工知能（チェスエンジン解析）,exactMatch
66fbe64df560b62458a7b6a1,Computer Science/AI, 計算複雑性 グラフ理論 パラメータ化アルゴリズム,exactMatch
66fc1d71418b50634438f3f1,Computer Science/AI, 計算理論 ラムダ計算 数学的基礎,exactMatch
66fc550fd90ebe461bfd0c94,Computer Science/AI,ゲーム理論人工知能,exactMatch
66fcfe789608881c6aecde88,Computer Science/AI,ゲーム理論人工知能,multipleChoice
66ff31e8c604a3a87b0cdf62,Computer Science/AI,計算理論,exactMatch
67009ad56c339d61ecccb85c,Computer Science/AI,データベース,exactMatch
6701c34caf50fa52ed36ff06,Computer Science/AI,自然言語処理（NLP）、論理推論,exactMatch
67038476397cc8defc4de8ff,Computer Science/AI,深層学習(DeepLearning)、ニューラルネットワーク理論,multipleChoice
6704ba2101d8c58fba562885,Computer Science/AI,最適化、アルゴリズム設計、計算幾何学,exactMatch
6705cd5f1a7f538792ca73ee,Computer Science/AI,統計的因果推論、機械学習、回帰分析,multipleChoice
6705cf04905b3d0e4113372b,Computer Science/AI,統計的因果推論、回帰分析,multipleChoice
6706bda4cdc5e37f6814fc00,Computer Science/AI,計算複雑性理論、アルゴリズム,multipleChoice
6707b9264ea1e7c28b6169bc,Computer Science/AI,アルゴリズム、文字列処理,exactMatch
67082afe09cbab4e7c6f62aa,Computer Science/AI,グラフ理論、アルゴリズム,multipleChoice
670ac833100f122e792a23af,Computer Science/AI,セルオートマトン、アルゴリズム,exactMatch
670c064227c257620553cc04,Computer Science/AI,計算複雑性理論,exactMatch
670cfd37787b413636ae1e57,Computer Science/AI,アルゴリズム・データ構造、機械学習,exactMatch
670d51eaa783dd0bc83b1da7,Computer Science/AI,ロボティクス、制御理論、カルマンフィルタ,exactMatch
670d72c4940c45ae0e301c02,Computer Science/AI,計算複雑性理論、グラフ理論,multipleChoice
670dc5bf47457fb431224bbc,Computer Science/AI,計算複雑性理論,exactMatch
670e00c1289a73b5d2b75215,Computer Science/AI,データ構造,exactMatch
670f378873968d8e1b612745,Computer Science/AI,アルゴリズム・データ構造,multipleChoice
6710210bc47b9b50a333dba8,Computer Science/AI,理論計算機科学,exactMatch
67116d1350b8e9f375ac3136,Computer Science/AI,統計学,exactMatch
67126745df2820fcc29acc5f,Computer Science/AI,形式的手法、アルゴリズム,exactMatch
6712a11465fc44ae631f703d,Computer Science/AI,機械学習、説明可能なAI(XAI),multipleChoice
671360871b12bd5183fec91a,Computer Science/AI,プログラミング、形式言語・オートマトン,exactMatch
67152ee0953411f24cd994f0,Computer Science/AI,組み合わせゲーム理論、確率論、計算複雑性,exactMatch
671567cd87cd585dc9f613db,Computer Science/AI,アルゴリズム、計算複雑性、数値線形代数,multipleChoice
6715b2dab3287d3dd4db03d6,Computer Science/AI,プログラミング、正規表現、アルゴリズム,exactMatch
6715fa805ba6709b4d570336,Computer Science/AI,計算理論、形式言語とオートマトン,exactMatch
67162aae22b39b92ec5d1eaf,Computer Science/AI,分散・並列計算、アルゴリズム、シミュレーション,multipleChoice
